station_id,latitude,longitude,elevation,start_date,end_date,prcp_zero,prcp_ct,srad_ct,temp_ct,dewpt_ct,rh_ct,wspd_ct,wdir_ct,MGRS_TILE
A1526,47.597198486328125,-122.3197021484375,41.799999237060554,2014-12-12,2020-06-30,0,46761,0,41098,0,0,41117,41117,10TET
D1832,47.4433708190918,-121.76143646240232,296.0,2008-12-10,2025-06-01,0,92728,0,90319,90319,90319,90319,90319,10TET
NP199,47.266998291015625,-122.41300201416016,0.0,2008-10-01,2009-02-11,1,3196,0,0,0,0,3148,3164,10TET
F1934,47.54016876220703,-121.961669921875,974.0,2002-10-23,2019-08-16,0,17150,3263,6191,6189,6189,6096,5243,10TET
AN776,47.02930068969727,-122.82150268554688,65.0,2010-10-28,2020-06-30,0,76742,0,26313,0,0,65911,65911,10TET
D4490,47.63882827758789,-122.23699951171876,30.0,2010-02-11,2025-06-01,0,132622,0,125223,125223,125223,125221,97450,10TET
CRUST,47.30239868164063,-122.5105972290039,0.0,2008-02-06,2010-05-20,1,17059,0,16185,16178,16178,16167,16170,10TET
E5566,47.37262344360351,-122.70301055908205,2.0,2015-08-26,2019-06-10,0,33187,0,31606,31606,31606,31606,31606,10TET
C3HDW,47.30887985229492,-121.8556900024414,269.1000061035156,2024-05-22,2025-06-01,1,8839,7734,7734,7734,7734,7734,7722,10TET
D6672,47.618328094482415,-122.81832885742188,478.0,2011-01-19,2013-10-20,1,23062,9032,17141,17141,17141,17141,17141,10TET
D8429,47.51667022705078,-122.34999847412108,110.0,2011-09-07,2012-05-29,0,6036,0,4674,4674,4674,4674,4674,10TET
D2365,47.03482055664063,-122.9207763671875,56.0,2009-02-18,2014-03-21,0,43238,0,40813,40813,40813,40813,40813,10TET
2285P,47.30970001220703,-122.3606185913086,107.0,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TET
2238P,47.14006042480469,-122.30040740966795,138.10000610351562,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TET
E7927,47.820831298828125,-122.31500244140624,119.80999755859376,2015-09-16,2025-06-01,0,82510,0,80900,80900,80900,80900,80900,10TET
E9275,47.262001037597656,-122.01200103759768,209.61999511718753,2016-06-08,2025-05-31,0,77874,0,74854,74854,74855,74514,22641,10TET
3442P,47.490501403808594,-122.3258819580078,114.0,2020-05-06,2021-03-05,1,6490,0,0,0,0,0,0,10TET
ISSGR,47.54690170288086,-122.00440216064452,216.10499572753903,2012-05-16,2023-07-25,0,74901,0,72894,0,72894,72894,72894,10TET
TS213,47.19832992553711,-121.9647216796875,235.0,2004-08-10,2005-07-13,0,7982,7445,7446,6860,6860,7391,7383,10TET
AV034,47.01382827758789,-122.90817260742188,65.0,2015-04-01,2016-04-09,0,2162,0,1578,1578,1578,1578,1565,10TET
4127P,47.56267166137695,-122.28832244873045,17.100000381469727,2020-07-29,2021-09-23,1,10116,0,0,0,0,0,0,10TET
E9360,47.748931884765625,-122.57289123535156,112.4000015258789,2016-06-22,2023-12-07,0,64604,60193,60197,60197,60198,60193,60193,10TET
D3884,47.33763885498047,-122.07420349121092,166.0,2009-12-03,2025-06-01,0,78440,0,75047,75045,75045,75019,75019,10TET
6041D,47.583053588867195,-122.03861236572264,129.625,2020-07-15,2022-10-12,0,19648,0,19455,0,19455,19455,19455,10TET
C9111,47.05117034912109,-122.36799621582033,134.0,2007-11-28,2022-08-18,0,113946,0,99502,99502,99502,99501,99501,10TET
2144P,47.59114837646484,-122.2941665649414,57.900001525878906,2019-10-30,2020-04-14,1,4004,0,0,0,0,0,0,10TET
SHRNW,47.77190017700195,-122.37270355224608,3.04800009727478,2014-02-27,2018-08-16,0,38434,0,36515,0,36515,36515,36515,10TET
3684P,47.25381088256836,-122.4546890258789,107.9000015258789,2020-05-06,2021-09-23,1,12134,0,0,0,0,0,0,10TET
C7119,47.8071517944336,-122.50907897949217,51.799999237060554,2007-01-04,2007-09-02,0,5804,0,5657,5657,5657,5657,5657,10TET
AP471,47.73500061035156,-122.616828918457,101.0,2002-04-24,2004-08-20,0,15010,0,14212,14212,14212,14212,14212,10TET
AU862,47.71549987792969,-122.12133026123045,80.0,2014-04-30,2017-09-12,0,29506,0,28509,28509,28509,15937,15937,10TET
E3896,47.74441146850586,-122.51358032226562,45.0,2013-11-20,2025-06-01,0,99754,54047,96335,96335,96335,96335,96335,10TET
4037P,47.45626831054688,-122.27645111083984,138.10000610351562,2020-07-29,2021-09-23,1,10116,0,0,0,0,0,0,10TET
3490P,47.61838150024414,-122.28399658203124,59.09999847412109,2020-05-06,2021-09-23,1,12134,0,0,0,0,0,0,10TET
3637P,47.12723922729492,-122.18002319335936,225.8999938964844,2020-05-06,2021-09-23,1,12134,0,0,0,0,0,0,10TET
C1577,47.0,-122.76667022705078,190.0,2004-01-27,2005-12-31,0,16899,57,14747,14747,14747,14747,14747,10TET
D2232,47.186328887939446,-122.14833068847656,186.5,2009-01-29,2017-01-20,0,63959,0,39614,39614,39614,39614,39614,10TET
E5872,47.299999237060554,-122.09999847412108,150.0,2014-09-24,2015-01-08,0,2493,0,1396,1396,1396,1396,1396,10TET
2241P,47.804630279541016,-122.54025268554688,32.0,2019-10-30,2021-09-23,1,16654,0,0,0,0,0,0,10TET
F8270,47.81616973876953,-122.21983337402344,84.48000335693358,2020-09-16,2025-05-31,0,41045,40618,40618,40618,40618,40618,40618,10TET
G5219,47.37567138671875,-122.27382659912108,50.0,2024-08-14,2025-06-01,0,6805,6718,6718,6718,6718,6718,6718,10TET
E1647,47.33599853515625,-122.35433197021484,53.299999237060554,2013-08-07,2025-05-31,0,102210,0,100867,100867,100867,100916,100916,10TET
D5252,47.763671875,-122.07083129882812,137.0,2010-06-23,2016-02-04,0,29903,0,29030,29030,29030,29030,29030,10TET
E6584,47.28799819946289,-122.375,132.60000610351562,2015-01-28,2025-05-31,0,89417,67876,86493,86493,86493,86493,86490,10TET
F0868,47.40583038330078,-122.44833374023436,12.0,2017-04-12,2025-05-31,0,70119,0,41154,41154,41154,41154,41154,10TET
F9464,47.18600082397461,-122.86799621582033,76.80999755859375,2021-03-24,2025-06-01,0,36555,35930,35789,35789,35930,35930,35930,10TET
D7353,47.165828704833984,-122.1691665649414,200.0,2011-03-30,2014-10-31,1,30377,0,27911,27911,27911,27913,27913,10TET
AN632,47.38610076904297,-122.2302017211914,12.800000190734863,2010-02-16,2020-06-30,0,88326,0,73979,0,7089,74632,74046,10TET
QCNW1,47.823055267333984,-122.88305664062499,18.899999618530277,2003-06-04,2025-05-31,0,187287,165194,173235,173147,173230,170979,125768,10TET
E6118,47.55916976928711,-122.38999938964844,85.0,2014-11-05,2018-05-30,0,29684,0,25172,25172,25172,25172,25172,10TET
AN629,47.61529922485351,-122.33000183105467,50.900001525878906,2010-02-16,2014-08-07,1,38748,0,29110,0,10894,29089,29089,10TET
2204P,47.633010864257805,-121.96566772460936,107.9000015258789,2019-10-30,2021-09-23,1,16481,0,0,0,0,0,0,10TET
D9951,47.17496109008789,-122.17922973632812,203.0,2012-04-04,2018-11-10,0,57274,47260,55524,55524,55524,55524,55524,10TET
C6223,47.47032928466797,-121.98950195312499,262.0,2006-07-19,2007-04-12,1,6402,0,4962,4961,4961,4911,4911,10TET
F2920,47.69633102416992,-122.33616638183592,85.0,2004-12-08,2019-09-30,0,3494,3488,3488,3488,3488,3488,3488,10TET
C5101,47.157329559326165,-122.1916732788086,158.0,2006-01-11,2008-03-17,0,12604,0,11136,11136,11136,11178,11178,10TET
E6052,47.147171020507805,-122.55033111572264,80.0,2014-10-29,2018-08-17,0,18566,260,13107,13106,13106,13069,13059,10TET
BNBMD,47.64498901367188,-122.52940368652344,41.174999237060554,2014-01-16,2025-05-31,0,94394,0,92220,0,92220,92220,92220,10TET
GRPVW,47.31999969482422,-122.9169464111328,67.05599975585938,2012-04-30,2017-10-03,0,29147,0,25726,0,25726,25726,25726,10TET
C9523,47.6591682434082,-122.35533142089844,82.0,2008-01-09,2008-03-13,0,1539,0,1181,1181,1181,1181,1181,10TET
PACSC,47.618999481201165,-122.35050201416016,76.19999694824217,2014-08-06,2022-07-31,0,68187,0,66019,0,66019,66019,66019,10TET
C7758,47.63283157348633,-122.21132659912108,106.69999694824217,2007-03-21,2010-04-09,0,16579,0,13942,13942,13942,13943,13943,10TET
3903P,47.50299835205078,-122.26000213623045,96.0,2020-09-16,2020-10-13,1,635,0,0,0,0,0,0,10TET
C2973,47.05783081054688,-122.85633087158205,56.5099983215332,2005-02-16,2025-05-31,0,166984,5,49775,49775,49775,49770,49770,10TET
C7296,47.09249877929688,-122.27050018310545,146.0,2007-01-31,2008-07-19,0,11024,0,8646,8646,8646,8646,8646,10TET
2319P,47.539398193359375,-122.29955291748045,61.900001525878906,2019-10-30,2021-09-23,1,11805,0,0,0,0,0,0,10TET
C5049,47.207641601562486,-122.00003051757812,227.0,2006-01-11,2025-05-31,0,136017,35441,124998,124997,124997,124997,124927,10TET
G2628,47.2599983215332,-122.58399963378906,91.0,2022-11-09,2024-01-25,0,10444,9912,9912,9912,9912,9912,3076,10TET
E3120,47.762329101562486,-122.33200073242188,132.0,2014-10-15,2014-11-21,0,893,0,889,889,889,889,889,10TET
KBFI,47.54547882080078,-122.31469726562499,6.099999904632568,2021-02-03,2021-02-17,1,336,0,329,329,329,329,329,10TET
E9877,47.67300033569336,-122.26399993896484,44.0,2016-10-19,2025-06-01,0,73362,60060,71217,71217,71217,71217,66380,10TET
AT438,47.32350158691406,-121.99250030517578,258.0,2010-03-31,2013-01-01,0,19227,0,18128,18128,18128,18128,18128,10TET
AS564,47.660999298095696,-122.05799865722656,100.0,2007-02-21,2007-10-11,0,5554,0,5233,5253,5253,5357,5357,10TET
EVPTB,47.63999938964844,-122.25900268554688,7.0,2006-02-01,2011-09-26,1,15279,0,3,0,0,13476,13476,10TET
F1090,47.228828430175774,-122.02749633789062,193.8000030517578,2019-05-15,2025-05-31,0,52797,0,47823,47820,47832,47905,47905,10TET
F0314,47.80049896240234,-122.6646728515625,91.58999633789062,2017-10-11,2025-06-01,0,66788,0,65710,65710,65710,65708,65708,10TET
C7357,47.172000885009766,-122.697998046875,79.0,2007-01-31,2014-01-06,0,58376,14145,54823,54823,54823,54823,54823,10TET
C2614,47.68367004394531,-122.03350067138672,230.0,2005-08-31,2008-01-12,0,8641,57,6393,6393,6393,6393,6393,10TET
AU809,47.473968505859375,-121.7331085205078,184.0,2014-01-15,2015-08-29,0,14201,0,14076,14076,14076,14076,14076,10TET
E1773,47.735328674316406,-122.87416839599608,7.28000020980835,2013-01-09,2025-06-01,0,107778,97932,106229,106229,106229,106229,106229,10TET
C0793,47.63949966430664,-122.40632629394533,82.04000091552734,2003-01-24,2004-09-24,0,14623,0,12311,12278,12278,12466,12466,10TET
AP683,47.646831512451165,-122.34432983398436,2.0,2002-09-25,2002-10-15,0,462,0,321,321,321,321,321,10TET
SBKW1,47.43138885498047,-122.22638702392578,4.0,2009-06-04,2025-06-01,0,139539,1,129395,0,0,0,0,10TET
2281P,47.46018981933594,-122.82685089111328,15.800000190734863,2019-10-30,2020-07-16,1,6244,0,0,0,0,0,0,10TET
G0795,47.42549896240234,-122.32967376708984,99.87999725341797,2021-11-25,2025-06-01,0,30642,0,29779,29778,29778,29803,29803,10TET
J5NJ2,47.431400299072266,-122.88629913330078,108.0,2007-12-11,2008-01-07,0,648,0,3,0,0,0,0,10TET
2202P,47.49898910522461,-121.77815246582033,136.89999389648435,2019-10-30,2021-09-23,1,16134,0,0,0,0,0,0,10TET
F6841,47.81032943725586,-122.16249847412108,76.19999694824217,2020-02-12,2023-11-02,0,16580,328,15133,15133,15133,15133,8045,10TET
2677P,47.51921844482422,-121.87229919433592,281.8999938964844,2019-11-27,2020-11-08,1,6444,0,0,0,0,0,0,10TET
E8975,47.321170806884766,-122.2133331298828,20.0,2016-03-30,2019-09-16,0,29385,0,28943,28943,28943,28943,28943,10TET
SWY1,47.08000183105469,-122.36000061035156,129.0,2009-12-16,2010-04-28,1,841,0,0,0,0,0,0,10TET
G1022,47.11149978637695,-122.07782745361328,251.3000030517578,2022-01-05,2025-05-31,0,29459,0,28397,28397,28397,28397,28397,10TET
H0181,47.61333465576172,-122.0472183227539,152.5,2002-06-05,2002-06-26,0,501,0,424,424,424,424,424,10TET
2251P,47.515098571777344,-122.109130859375,313.0,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TET
E7984,47.34049987792969,-122.0883331298828,144.0,2015-10-07,2024-11-30,0,25214,0,23198,23198,23198,23198,23198,10TET
E6420,47.15967178344727,-122.26283264160156,142.0,2015-01-07,2025-06-01,0,91056,0,89861,89861,89861,90049,90049,10TET
AN638,47.806400299072266,-122.31670379638672,100.0,2010-02-16,2019-03-20,0,73151,0,19018,0,0,61437,61437,10TET
F8324,47.58583068847656,-122.14900207519533,123.0,2021-05-19,2025-05-31,0,32974,32508,32522,32520,32520,32528,32519,10TET
C3104,47.712501525878906,-122.23899841308592,102.0,2005-01-13,2006-10-21,0,15093,57,13989,13989,13989,13989,13989,10TET
SFTW1,47.696899414062486,-121.78600311279298,251.67100524902344,2018-09-14,2021-03-31,1,20829,0,12627,0,0,0,0,10TET
3872P,47.68927001953125,-122.38500213623045,89.90000152587889,2020-06-03,2021-09-23,1,11461,0,0,0,0,0,0,10TET
F2316,47.299671173095696,-122.37832641601562,116.94000244140624,2003-06-04,2025-06-01,0,52542,51160,51415,51415,51415,51415,50159,10TET
C9498,47.46866989135742,-122.29132843017578,130.0,2008-01-09,2008-07-19,0,4601,0,4001,4001,4001,4001,4001,10TET
F9074,47.54283142089844,-121.86067199707033,237.44999694824216,2021-01-27,2025-06-01,0,37905,37159,37032,37032,37032,37159,37159,10TET
TACLS,47.18629837036133,-122.45159912109376,103.59999847412108,2005-07-13,2018-07-02,1,107006,55,83125,34551,35296,90997,87522,10TET
D8947,47.756511688232415,-122.51390075683592,104.0,2011-11-30,2025-06-01,0,112546,1,108806,108806,108806,108806,108806,10TET
BUSW1,47.040000915527344,-121.94000244140624,1280.199951171875,2002-04-17,2025-05-31,0,197083,76379,146228,77104,77776,75099,71866,10TET
3873D,47.72916412353516,-122.64389038085936,13.420000076293944,2020-07-15,2025-06-01,0,42475,1,41305,0,41305,41305,41305,10TET
F7640,47.64466857910156,-122.69683074951172,6.389999866485596,2020-06-10,2022-08-18,1,18380,0,18017,17961,17961,18017,18017,10TET
RNTNS,47.479198455810554,-122.21309661865232,13.406000137329102,2012-04-30,2022-06-02,0,53904,0,48739,0,48739,48739,48739,10TET
D7125,47.778568267822266,-122.21681213378906,48.0,2011-02-23,2012-05-26,0,5769,2357,5093,5093,5093,5093,4780,10TET
E1958,47.75,-122.033332824707,134.6999969482422,2013-01-30,2025-06-01,0,21646,0,20398,20398,20398,20399,20399,10TET
C9642,47.77682876586913,-122.13233184814452,149.0,2008-01-30,2008-08-13,0,4593,0,4255,4255,4255,4255,4255,10TET
2167P,47.253448486328125,-122.54422760009768,39.900001525878906,2019-10-30,2021-09-23,1,16437,0,0,0,0,0,0,10TET
C3974,47.30833053588867,-122.38500213623045,104.9000015258789,2005-08-17,2006-01-30,0,3984,40,3493,3493,3493,3493,3493,10TET
G2844,47.2473793029785,-122.51541900634768,96.91999816894531,2023-01-04,2025-06-01,0,20794,19985,19985,19985,19985,19985,19985,10TET
F3983,47.79383087158203,-122.35099792480467,132.6999969482422,2004-12-08,2025-05-31,0,51589,21,50769,50769,50769,50769,50769,10TET
C7211,47.77349853515625,-121.92826080322264,290.0,2007-01-11,2010-12-14,0,14409,0,12701,12701,12701,12701,12701,10TET
F7737,47.710670471191406,-122.02667236328124,169.99000549316406,2020-06-27,2025-06-01,0,43058,42602,42602,42602,42602,42602,42602,10TET
C8175,47.15967178344727,-122.82582855224608,11.0,2007-06-13,2008-07-19,0,8144,0,4995,4995,4995,4995,4995,10TET
C9853,47.80633163452149,-122.19367218017578,371.0,2009-02-25,2010-11-21,0,2363,0,1285,1285,1285,1285,1285,10TET
9461D,47.72888946533203,-122.22499847412108,119.25499725341795,2020-07-15,2025-06-01,0,42475,1,41757,0,41757,41757,41757,10TET
C1301,47.59450149536133,-122.04299926757812,130.0,2003-09-24,2004-07-28,1,6758,0,5290,5290,5290,5290,5290,10TET
F4756,47.76900100708008,-122.22200012207033,86.23000335693358,2019-05-08,2021-05-16,0,17239,1,16713,16713,16713,16736,8466,10TET
E6244,47.77989959716797,-122.66449737548828,130.0,2014-12-03,2021-11-26,0,45554,35250,43095,43093,43093,43095,43095,10TET
XGGN,47.68767547607422,-122.404914855957,6.096000194549562,2012-02-08,2013-04-29,1,8957,0,4672,4672,4672,8824,8816,10TET
E3927,47.02050018310546,-122.9136734008789,66.0,2013-11-27,2015-11-02,0,16386,0,12859,12859,12859,12859,12859,10TET
E1684,47.57283020019531,-122.30799865722656,95.0,2013-01-24,2013-09-06,0,4768,0,2983,2983,2983,2983,2983,10TET
TCNW1,47.266998291015625,-122.41300201416016,0.0,1970-01-01,2025-06-01,0,798686,59,103463,58,58,36978,37010,10TET
BTHLB,47.768600463867195,-122.20500183105467,3.04800009727478,2014-01-16,2025-05-31,0,85737,0,84343,0,84343,84343,84343,10TET
2656D,47.2224998474121,-122.85333251953124,21.959999084472656,2020-07-15,2025-06-01,0,42475,1,41564,0,41564,41564,41564,10TET
C1515,47.6870002746582,-122.3929977416992,71.0,2003-12-31,2017-01-09,0,46097,41,30216,30216,30216,42286,42286,10TET
E5707,47.68367004394531,-122.0500030517578,168.0,2014-09-03,2016-01-18,0,12048,0,11913,11913,11913,11913,11913,10TET
3580P,47.73574066162109,-122.64021301269533,32.0,2020-05-06,2020-10-22,1,3677,0,0,0,0,0,0,10TET
EBSW1,47.602638244628906,-122.3393096923828,0.0,2005-07-14,2019-01-02,0,117793,0,114167,2,2,112980,114203,10TET
AN637,47.14049911499024,-122.29920196533205,134.8000030517578,2010-02-16,2020-06-30,0,87861,3,61704,243,9961,73454,73454,10TET
E4100,47.783329010009766,-122.1221694946289,126.0,2013-12-18,2025-06-01,0,100298,87647,99123,99122,99122,99036,98989,10TET
F4052,47.595001220703125,-122.59999847412108,117.0,2004-12-08,2025-05-31,0,23933,15947,22975,22975,22975,16151,15958,10TET
ENCW1,47.22027969360351,-121.9638900756836,230.3999938964844,2006-01-18,2025-05-31,0,169127,161915,164486,164404,164481,163773,145959,10TET
AW052,47.75933074951172,-122.02200317382812,161.5,2002-02-14,2025-06-01,0,39782,19885,31585,31585,31585,31585,21706,10TET
2217P,47.72734832763672,-122.2858200073242,96.0,2019-11-01,2021-06-19,1,14178,0,0,0,0,0,0,10TET
AU898,47.71849822998047,-122.30416870117188,65.0,2014-07-16,2019-10-05,0,43829,0,39561,39561,39561,39561,39561,10TET
RPT1,47.38999938964844,-122.37000274658205,12.800000190734863,2002-04-10,2008-04-20,0,44407,83,32917,113,32475,114,114,10TET
E1539,47.74720001220703,-122.475227355957,22.0,2012-12-14,2019-05-05,0,54424,0,50217,50217,50217,50217,50217,10TET
BRMWA,47.64166641235351,-122.60722351074217,44.22499847412109,2020-07-15,2025-05-31,0,42431,0,41935,0,41935,41935,41935,10TET
2192P,47.67238998413086,-122.36018371582033,64.9000015258789,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,10TET
E1784,47.835498809814446,-122.25450134277344,143.0,2013-01-09,2014-08-28,0,13957,1012,13299,13299,13299,13299,13299,10TET
E5142,47.68600082397461,-122.33300018310545,76.19999694824217,2014-05-14,2017-05-21,0,14194,0,8232,6235,6235,8232,8232,10TET
E6041,47.742500305175774,-121.90332794189452,125.0,2014-10-22,2024-07-10,0,84474,0,79230,78411,78411,81412,81408,10TET
AV915,47.54449844360351,-122.39833068847656,16.0,2022-02-09,2025-06-01,0,26255,25835,25856,25856,25856,25856,25856,10TET
AUBW1,47.3125,-122.20278167724608,20.700000762939453,2010-03-10,2025-06-01,0,133244,0,0,0,0,0,0,10TET
SPEW1,47.13972091674805,-122.09139251708984,131.10000610351562,2009-06-05,2025-06-01,0,130949,0,117916,0,0,0,0,10TET
AU467,47.73083114624024,-122.56449890136717,73.37000274658203,2012-07-04,2024-12-29,0,103701,0,87006,87004,87004,86990,77444,10TET
G1194,47.633499145507805,-122.55799865722656,37.18999862670898,2022-01-26,2025-06-01,0,29098,28618,28618,28618,28618,28618,28618,10TET
C7126,47.46281051635742,-122.03648376464844,175.3000030517578,2007-01-04,2010-12-18,0,28100,0,24373,24373,24373,24373,24373,10TET
C5490,47.1311683654785,-122.24117279052734,38.09999847412109,2006-03-01,2008-05-24,0,17190,0,15779,15779,15779,15029,15029,10TET
C4530,47.46955871582031,-122.82138061523436,31.0,2005-11-07,2006-11-21,1,9104,0,7851,7851,7851,7853,7853,10TET
3863P,47.45074844360351,-122.28278350830078,150.0,2020-06-03,2021-03-05,1,6375,0,0,0,0,0,0,10TET
2273P,47.64714813232422,-122.41156005859376,100.0,2019-10-30,2021-09-23,1,16050,0,0,0,0,0,0,10TET
C9209,47.45867156982422,-122.5530014038086,85.29000091552734,2007-12-12,2025-05-31,0,30220,13331,24005,24005,24005,24005,24005,10TET
E6089,47.639190673828125,-121.96662902832033,119.0,2014-10-29,2025-06-01,0,92598,0,90429,90429,90429,90430,16584,10TET
E4488,47.40882873535156,-122.18000030517578,148.10000610351562,2014-02-05,2015-09-26,0,14349,7269,14136,14136,14136,14136,14136,10TET
D1787,47.26750183105469,-121.92217254638672,259.0,2008-12-03,2011-06-09,0,21218,0,17171,17170,17170,17171,17171,10TET
2169P,47.25976943969727,-122.43559265136717,0.0,2019-10-30,2020-07-07,1,4476,0,0,0,0,0,0,10TET
C2045,47.69400024414063,-122.130500793457,9.100000381469728,2009-08-13,2011-08-01,0,10694,0,8578,8578,8578,8578,8578,10TET
E3526,47.58216857910156,-122.39382934570312,86.0,2013-09-25,2021-02-04,0,59525,0,58623,58623,58623,58637,58637,10TET
F8870,47.474170684814446,-121.79499816894533,233.0,2021-05-19,2025-06-01,0,35213,34439,34440,34440,34440,34440,34440,10TET
C7286,47.22891998291016,-122.37664794921876,8.0,2007-01-31,2015-02-03,0,59363,0,57262,57262,57262,57262,57262,10TET
E2136,47.78033065795898,-122.27999877929688,104.0,2013-02-13,2025-06-01,0,107221,97557,106213,106213,106213,106213,106213,10TET
TACIN,47.299999237060554,-122.41000366210936,157.89999389648435,2001-08-09,2018-07-02,1,117696,55,54999,0,0,95076,95077,10TET
AR200,47.14300155639649,-122.4208297729492,119.0,2003-11-12,2015-10-04,0,103982,58,101646,101629,101629,101646,101646,10TET
EVERB,47.63999938964844,-122.25900268554688,7.0,2011-12-28,2017-05-14,1,39600,0,36488,0,0,36457,36311,10TET
AW428,47.4138298034668,-122.31849670410156,46.0,2023-12-27,2025-06-01,0,12383,12077,11195,11195,11195,12077,12077,10TET
